"SAMPLING_RESULTS_ID","SAMPLING_EVENTS_ID","CUSTODY_NUMBER","PARAMETER","METHOD","NUMBER_RESULT","REPORTED_RESULT","ALPHA_RESULT","FLAG","UNITS","MDL","RDL","ANALYSIS_DATE","ANALYZED_BY","RECORD_CREATED","PARAMETERS_ID","CONTRACT_LAB_ID","SAMPLE_ID","COLLECT_DATE","REASON","ROWID"
"2731","","","Nitrogen, Nitrate-Nitrite ","Nitrogen, Nitrate-Nitrite by E353.3","0",".481","    ","","mg/L","0.028","0.1","2010-04-07 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","ela a","2010-04-05 00:00:00","No Matching Sample ID","{1D84E4E3-87F3-4EF5-A08D-85107F6641E2}"
"2732","","","Total Hardness (as CaCO3) ","Hardness, Total by SM2340B","326","326","    ","","mg/L","0.5","0.5","2010-04-12 00:00:00","paul.white","2010-12-15 00:00:00","","Xenco","ela a","2010-04-05 00:00:00","No Matching Sample ID","{61B69155-C6D7-45C0-9878-E4B29C256F6E}"
"2741","","","COD - Chemical Oxygen Demand","COD by EPA 410.4","14","13.7","    ","J","mg/L","6.7","20","2010-04-08 00:00:00","huajun.chen","2011-01-05 00:00:00","","Xenco","cbd 2","2010-04-07 00:00:00","No Matching Sample ID","{48DCA25D-581E-4376-9EC2-3388905A1291}"
"2742","","","Phosphorus, Total (as P)","Total Phosphorus (as P) by EPA 365.2","0",".111","    ","","mg/L","0.006","0.01","2010-04-08 00:00:00","huajun.chen","2011-01-05 00:00:00","","Xenco","cbd 2","2010-04-07 00:00:00","No Matching Sample ID","{E1D8ADA6-0707-4428-8B4C-8B5020F046B1}"
"2743","","","Nitrogen, Ammonia (as N)","Nitrogen, Ammonia by EPA 350.3","1",".74","    ","","mg/L","0.079","0.1","2010-04-08 00:00:00","huajun.chen","2011-01-05 00:00:00","","Xenco","cbd 2","2010-04-07 00:00:00","No Matching Sample ID","{F60C3770-5E16-473C-9A40-4947902C4CBD}"
"2744","","","Surfactants","MBAS Surfactants by SM5540C","0","0","    ","U","mg/L","0.043","0.1","2010-04-08 00:00:00","huajun.chen","2011-01-05 00:00:00","","Xenco","cbd 2","2010-04-07 00:00:00","No Matching Sample ID","{F0109546-AA2F-40C2-8158-A0323B14A5BE}"
"2745","","","Copper","Metals per ICP by EPA 200.7","0",".009","    ","J","mg/L","0.003","0.01","2010-04-14 00:00:00","huajun.chen","2011-01-05 00:00:00","","Xenco","cbd 2","2010-04-07 00:00:00","No Matching Sample ID","{645B2D98-7788-4DB5-BE58-5A5613B44A1B}"
"2746","","","Iron","Metals per ICP by EPA 200.7","5","4.9","    ","","mg/L","0.01","0.03","2010-04-14 00:00:00","huajun.chen","2011-01-05 00:00:00","","Xenco","cbd 2","2010-04-07 00:00:00","No Matching Sample ID","{1B025790-4963-46D2-A528-588018A32A0B}"
"2747","","","Total Hardness (as CaCO3) ","Hardness, Total by SM2340B","306","306","    ","","mg/L","0.5","0.5","2010-04-14 00:00:00","huajun.chen","2011-01-05 00:00:00","","Xenco","cbd 2","2010-04-07 00:00:00","No Matching Sample ID","{BAA7C066-3992-4969-809F-7BFB13AA0F28}"
"2748","","","Nitrogen, Nitrate-Nitrite ","Nitrogen, Nitrate-Nitrite by E353.3","1","1.02","    ","","mg/L","0.028","0.1","2010-04-14 00:00:00","huajun.chen","2011-01-05 00:00:00","","Xenco","cbd 2","2010-04-07 00:00:00","No Matching Sample ID","{38627E78-3B96-4348-8B2C-C2366F204E81}"
"2749","","","COD - Chemical Oxygen Demand","COD by EPA 410.4","24","23.6","    ","","mg/L","6.7","20","2010-04-08 00:00:00","huajun.chen","2011-01-05 00:00:00","","Xenco","tur c dup","2010-04-07 00:00:00","No Matching Sample ID","{2A2BE054-E4EE-4D35-8BC7-BC933EDA5A9C}"
"2750","","","Phosphorus, Total (as P)","Total Phosphorus (as P) by EPA 365.2","0",".063","    ","","mg/L","0.006","0.01","2010-04-08 00:00:00","huajun.chen","2011-01-05 00:00:00","","Xenco","tur c dup","2010-04-07 00:00:00","No Matching Sample ID","{87A5D384-A2CA-444D-B566-51829EE6E951}"
"2751","","","Surfactants","MBAS Surfactants by SM5540C","0",".067","    ","","mg/L","0.043","0.1","2010-04-08 00:00:00","huajun.chen","2011-01-05 00:00:00","","Xenco","tur c dup","2010-04-07 00:00:00","No Matching Sample ID","{CA477772-91A2-4184-BBCE-9BBD1BB4864D}"
"2752","","","Nitrogen, Ammonia (as N)","Nitrogen, Ammonia by EPA 350.3","0",".425","    ","","mg/L","0.079","0.1","2010-04-08 00:00:00","huajun.chen","2011-01-05 00:00:00","","Xenco","tur c dup","2010-04-07 00:00:00","No Matching Sample ID","{6452DCCC-CD70-497F-97ED-91FA3591D27F}"
"2753","","","Copper","Metals per ICP by EPA 200.7","0","0","    ","U","mg/L","0.003","0.01","2010-04-14 00:00:00","huajun.chen","2011-01-05 00:00:00","","Xenco","tur c dup","2010-04-07 00:00:00","No Matching Sample ID","{B7DA8A32-88B1-407F-B72F-7AA17FD002B0}"
"2754","","","Iron","Metals per ICP by EPA 200.7","0",".098","    ","","mg/L","0.01","0.03","2010-04-14 00:00:00","huajun.chen","2011-01-05 00:00:00","","Xenco","tur c dup","2010-04-07 00:00:00","No Matching Sample ID","{3E293DA8-42B9-410C-9FC7-FF3743E89293}"
"2755","","","Nitrogen, Nitrate-Nitrite ","Nitrogen, Nitrate-Nitrite by E353.3","0",".099","    ","J","mg/L","0.028","0.1","2010-04-14 00:00:00","huajun.chen","2011-01-05 00:00:00","","Xenco","tur c dup","2010-04-07 00:00:00","No Matching Sample ID","{6713EA3A-C376-42E7-BC76-2EF5E1D19060}"
"2756","","","Total Hardness (as CaCO3) ","Hardness, Total by SM2340B","269","269","    ","","mg/L","0.5","0.5","2010-04-14 00:00:00","huajun.chen","2011-01-05 00:00:00","","Xenco","tur c dup","2010-04-07 00:00:00","No Matching Sample ID","{EEBC615B-7891-47CA-B242-09A7585E9A8A}"
"2757","","","COD - Chemical Oxygen Demand","COD by EPA 410.4","15","15.4","    ","J","mg/L","6.7","20","2010-05-27 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{79559A0A-7629-49F3-84C8-0564560FBB46}"
"2758","","","Surfactants","MBAS Surfactants by SM5540C","0",".05","    ","J","mg/L","0.043","0.1","2010-05-25 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{534D49F0-32B0-4605-9658-C48F98558D5D}"
"2759","","","Nitrogen, Ammonia (as N)","Nitrogen, Ammonia by EPA 350.3","0",".148","    ","","mg/L","0.079","0.1","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{F6FDC645-1CC0-4BE2-A368-2240B8697984}"
"2760","","","Phosphorus, Total (as P)","Total Phosphorus (as P) by EPA 365.2","0",".095","    ","","mg/L","0.006","0.01","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{FD158858-8ECD-42B3-ACD0-9A706211D156}"
"2761","","","Nitrogen, Nitrate-Nitrite ","Nitrogen, Nitrate-Nitrite by E353.3","2","1.74","    ","","mg/L","0.028","0.1","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{A8FE9118-7D40-4166-8DE9-536978277531}"
"2762","","","4,4-DDD","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0005","0.1","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{6B641462-3861-4D9F-96F4-CCCED61A556F}"
"2763","","","4,4-DDE","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0004","0.1","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{4DB481B5-F490-4956-A001-F864EF1A6A56}"
"2764","","","4,4-DDT","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0006","0.1","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{B2518427-21EB-4E25-9A87-FFB88C18F2AB}"
"2765","","","Alachlor","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0014","0.05","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{40293A8C-1307-4EE6-A52B-D7A38D209F46}"
"2766","","","Aldrin","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0014","0.05","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{182D2E98-B13D-42F8-B6C2-2B40FCBA2171}"
"2767","","","Alpha-BHC","Organochlorine Pesticides by SW-846 8081A","0",".0018","    ","J","ug/L","0.0009","0.05","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{03877650-DBA9-4A3A-AE01-2C532CCCEBFC}"
"2768","","","Alpha-Chlordane","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0012","0.05","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{2CB39040-38A7-4C70-B43C-3C8B625E0316}"
"2769","","","Beta-BHC","Organochlorine Pesticides by SW-846 8081A","0",".0033","    ","J","ug/L","0.0012","0.02","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{C658B235-F8BC-4AC8-A07A-E192CCDD8CF0}"
"2770","","","Chlordane","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0063","1","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{A244FDCB-2D1C-4A7B-AC98-1F3C1F8C3F11}"
"2771","","","Chlorobenzilate","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.002","0.1","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{320D6A37-1B05-42FE-B2C0-D1819383935A}"
"2772","","","Decachlorobiphenyl","Organochlorine Pesticides by SW-846 8081A","0",".1083","    "," ","%","0","","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{2C20B19D-061A-4D78-AA91-79A1ACB92E02}"
"2773","","","Delta-BHC","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0009","0.05","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{3CABB2A2-4175-442B-9678-B02E75DA3C1C}"
"2774","","","Dieldrin","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0011","0.05","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{72775257-A26E-4686-8C25-36290431643B}"
"2775","","","Endosulfan I","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.001","0.1","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{AB77D37C-F88C-469E-8BB1-BF2FC0151298}"
"2776","","","Endosulfan II","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0013","0.1","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{DE5E098B-D455-47A6-8F5C-D5A114BF9361}"
"2777","","","Endosulfan Sulfate","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0003","0.1","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{8B415496-8A91-4404-87F7-14859F2AF6D2}"
"2778","","","Endrin","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0007","0.1","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{7557FD93-03A0-403E-911F-6BBBB23A1949}"
"2779","","","Endrin Aldehyde","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0007","0.1","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{5E00C184-8AA3-471D-8C77-096B162ACBC2}"
"2780","","","Endrin Ketone","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.001","0.1","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{AE73856D-4520-4880-B29B-878DB45169A8}"
"2781","","","Gamma-BHC (Lindane)","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0006","0.05","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{B8BC8871-61AB-42EF-9071-D14558059754}"
"2782","","","Gamma-Chlordane","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0013","0.05","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{02FF9B57-03C1-45BD-8D09-B3D3EA026D58}"
"2783","","","Heptachlor","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0012","0.05","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{4557A699-FEED-4AA3-9076-706B1F271C61}"
"2784","","","Heptachlor Epoxide","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0003","0.05","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{A9F96D8A-4648-4BFC-80F8-535E765B1F19}"
"2785","","","Isodrin","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.001","0.05","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{3CB7604F-5722-42E4-9BE9-9490FCFE02E5}"
"2786","","","Methoxychlor","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0015","0.05","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{F76F5C8E-BD90-47E8-A15A-8F56F2DC173E}"
"2787","","","Tetrachloro-m-xylene","Organochlorine Pesticides by SW-846 8081A","0",".1002","    "," ","%","0","","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{1B8310D0-3C66-4285-8C91-35FBD8BDD357}"
"2788","","","Toxaphene","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0471","3","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{46757817-9157-4924-AE61-BC99540819FC}"
"2789","","","Atrazine","Organophosphorus Pesticides by SW846 8141A","0","0","    ","U","ug/L","0.174","0.5","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{4147D9A6-86CC-46FE-B188-C78B38579AB3}"
"2790","","","Simazine","Organophosphorus Pesticides by SW846 8141A","0","0","    ","U","ug/L","0.058","0.5","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{D7B511D3-000D-45E1-AE2A-1C938057C8DB}"
"2791","","","Tributyl Phosphate","Organophosphorus Pesticides by SW846 8141A","2","1.5","    "," ","%","0","","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{8D3BA54E-C939-4E39-AFB2-00FE17DE0F83}"
"2792","","","Triphenylphosphate","Organophosphorus Pesticides by SW846 8141A","2","1.68","    "," ","%","0","","2010-05-28 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{C50276A2-8A78-4596-9B67-F7506B94B817}"
"2793","","","Copper","Metals by EPA 200.8","0",".0027","    ","J","mg/L","0.002","0.003","2010-06-01 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{E820EE5D-58F0-4CAA-B1A5-44B1BA8CDF51}"
"2794","","","Iron","Metals by EPA 200.8","0",".1","    ","J","mg/L","0.03","0.15","2010-06-01 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{31F46958-0848-4814-95B6-C7120BBE3057}"
"2795","","","Hardness (CaCO3)","Hardness by Calculation","220","220","    ","","mg/L","0.1","0.5","2010-06-01 00:00:00","huajun.chen","2011-01-05 00:00:00","","xenco","whc c dup","2010-05-24 00:00:00","No Matching Sample ID","{FAFE94AB-C514-4E21-B722-0817470A510F}"
"2796","","","COD - Chemical Oxygen Demand","COD by EPA 410.4","13","12.6","    ","J","mg/L","6.7","20","2010-08-26 00:00:00","huajun.chen","2011-01-06 00:00:00","","Xenco","bab a","2010-08-24 00:00:00","No Matching Sample ID","{C41DBAB7-E9D2-4B81-9724-CC94FFD082A5}"
"2797","","","Nitrogen, Nitrate-Nitrite","Nitrogen, Nitrate-Nitrite by E353.3","0",".105","    ","","mg/L","0.028","0.1","2010-08-25 00:00:00","huajun.chen","2011-01-06 00:00:00","","Xenco","bab a","2010-08-24 00:00:00","No Matching Sample ID","{DCD8015B-4467-4121-8BFC-86BDB5A9903C}"
"2798","","","Nitrogen, Ammonia (as N)","Nitrogen, Ammonia by EPA 350.3","0",".253","    ","","mg/L","0.079","0.1","2010-08-27 00:00:00","huajun.chen","2011-01-06 00:00:00","","Xenco","bab a","2010-08-24 00:00:00","No Matching Sample ID","{6B30484A-99F4-41E6-85EA-C264A417C2BB}"
"2799","","","Phosphorus, Total (as P)","Total Phosphorus (as P) by EPA 365.2","0",".026","    ","","mg/L","0.006","0.01","2010-08-27 00:00:00","huajun.chen","2011-01-06 00:00:00","","Xenco","bab a","2010-08-24 00:00:00","No Matching Sample ID","{03034DFF-7B33-417A-A693-05CB4B077C60}"
"2800","","","Surfactants","MBAS Surfactants by SM5540C","0",".181","    ","","mg/L","0.043","0.1","2010-08-25 00:00:00","huajun.chen","2011-01-06 00:00:00","","Xenco","bab a","2010-08-24 00:00:00","No Matching Sample ID","{87C98352-C717-42AB-BB43-6543B6705022}"
"2801","","","Hardness (CaCO3)","Hardness by Calculation","168","168","    ","","mg/L","0.1","0.5","2010-08-27 00:00:00","huajun.chen","2011-01-06 00:00:00","","Xenco","bab a","2010-08-24 00:00:00","No Matching Sample ID","{E1DB6AA0-CAB2-4CD2-819A-03DE4A1336C4}"
"2802","","","Iron","Metals per ICP/MS by EPA 200.8","0",".06","    ","J","mg/L","0.03","0.15","2010-08-27 00:00:00","huajun.chen","2011-01-06 00:00:00","","Xenco","bab a","2010-08-24 00:00:00","No Matching Sample ID","{919E703C-59C8-48DA-B978-E6AC98CBC0DF}"
"2804","","","Nitrogen, Nitrate-Nitrite ","Nitrogen, Nitrate-Nitrite by E353.3","2","2.02","    ","","mg/L","0.028","0.1","2010-04-14 00:00:00","huajun.chen","2011-01-06 00:00:00","","Xenco","DALW 33","2010-04-13 00:00:00","No Matching Sample ID","{A47F601B-D8A1-42D7-9A8E-050F2C41A9AB}"
"2805","","","COD - Chemical Oxygen Demand","COD by EPA 410.4","0","0","    ","U","mg/L","6.7","20","2010-04-15 00:00:00","huajun.chen","2011-01-06 00:00:00","","Xenco","DALW 33","2010-04-13 00:00:00","No Matching Sample ID","{278B4509-AE4D-4C98-9DDC-070F5BEE2607}"
"2806","","","Surfactants","MBAS Surfactants by SM5540C","0",".056","    ","","mg/L","0.043","0.1","2010-04-14 00:00:00","huajun.chen","2011-01-06 00:00:00","","Xenco","DALW 33","2010-04-13 00:00:00","No Matching Sample ID","{EBA3E225-A368-42DB-9C03-9A27F28FF3B8}"
"2807","","","Nitrogen, Ammonia (as N)","Nitrogen, Ammonia by EPA 350.3","0",".237","    ","","mg/L","0.079","0.1","2010-04-16 00:00:00","huajun.chen","2011-01-06 00:00:00","","Xenco","DALW 33","2010-04-13 00:00:00","No Matching Sample ID","{490C094B-8C70-4422-B60C-EA0096C68BA8}"
"2808","","","Phosphorus, Total (as P)","Total Phosphorus (as P) by EPA 365.2","0",".155","    ","","mg/L","0.006","0.01","2010-04-16 00:00:00","huajun.chen","2011-01-06 00:00:00","","Xenco","DALW 33","2010-04-13 00:00:00","No Matching Sample ID","{CC019A39-5F5A-4615-AFEE-84FBC6E9D5E2}"
"2809","","","Total Hardness (as CaCO3) ","Hardness, Total by SM2340B","299","299","    ","","mg/L","0.5","0.5","2010-04-20 00:00:00","huajun.chen","2011-01-06 00:00:00","","Xenco","DALW 33","2010-04-13 00:00:00","No Matching Sample ID","{D07CE845-F295-470E-BC38-4B9BBD4F3A5E}"
"2810","","","Copper","Metals per ICP by EPA 200.7","0","0","    ","U","mg/L","0.003","0.01","2010-04-20 00:00:00","huajun.chen","2011-01-06 00:00:00","","Xenco","DALW 33","2010-04-13 00:00:00","No Matching Sample ID","{66A088FD-1609-4AB6-A511-5A8C5F04EA45}"
"2821","","","Nitrate as N","Nitrate/Nitrite as N","0","0","","","mg/L","0","0","2010-05-17 00:00:00","huajun.chen","2011-03-01 00:00:00","","TTI","20100507-CN-2","2010-05-07 00:00:00","No Matching Preservative Record","{8063AE44-F9DE-43DB-9EDB-448E5EFA168D}"
"2822","","","Nitrite as N","Nitrate/Nitrite as N","0","0","","","mg/L","0","0","2010-05-17 00:00:00","huajun.chen","2011-03-01 00:00:00","","TTI","20100507-CN-2","2010-05-07 00:00:00","No Matching Preservative Record","{9491BDCA-4542-46D1-A2AD-A0C8E805D0A9}"
"2823","","","Nitrate as N","Nitrate/Nitrite as N","0","0","","","mg/L","0","0","2010-05-17 00:00:00","huajun.chen","2011-03-01 00:00:00","","TTI","20100507-CN-1","2010-05-07 00:00:00","No Matching Preservative Record","{D4E2495E-6BD3-4A48-BA79-D19FE72767E8}"
