"SAMPLING_RESULTS_ID","SAMPLING_EVENTS_ID","CUSTODY_NUMBER","PARAMETER","METHOD","NUMBER_RESULT","REPORTED_RESULT","ALPHA_RESULT","FLAG","UNITS","MDL","RDL","ANALYSIS_DATE","ANALYZED_BY","RECORD_CREATED","PARAMETERS_ID","CONTRACT_LAB_ID","ROWID"
"1380","147","20100415-PD-1","COND","In Situ_TROLL 9500 (Unit #_)","893.76000","893.76","","","uS/cm","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","898","SWM","{EC626491-1FDB-4EB2-92EF-A2FC733CB803}"
"1381","147","20100415-PD-1","Cl2","Hach_DR 890 (Unit #5)",".00000","0.00","","","mg/L","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","899","SWM","{6DEB9BE5-25E9-4686-9D07-228854F483F1}"
"1382","147","20100415-PD-1","TSS","Hach_DR 890 (Unit #5)","24.00000","24","","","mg/L","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","900","SWM","{3F6F74E9-E1FE-4DDB-9C5D-9487138CB170}"
"1383","147","20100415-PD-1","TURB","Hach_DR 890 (Unit #5)","20.00000","20","","","NTU","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","901","SWM","{BFAD9921-DFEC-4061-8FE5-F14A6CAD2BA5}"
"1384","147","20100415-PD-1","E.Coli","Quantitray","20.00000","20","","","MPN/100mls","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","902","SWM","{78C14DB8-E717-41BD-B21E-656BD7D0777D}"
"1385","147","20100415-PD-1","T.Coliform","Quantitray","6867.00000","6867","","","MPN/100mls","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","903","SWM","{E39B7BBD-669A-4596-B557-F98A847A57A6}"
"1386","148","20100415-PD-2","Water Temp","In Situ_TROLL 9500 (Unit #_)","20.79000","20.79","","","C","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","920","SWM","{F4B34768-68F7-4E03-B990-AE2C4DCF65E8}"
"1387","148","20100415-PD-2","DO","In Situ_TROLL 9500 (Unit #_)","8.95000","8.95","","","mg/L","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","921","SWM","{02F930E8-D78F-4B9B-BA29-EF69E07935CF}"
"1388","148","20100415-PD-2","pH","In Situ_TROLL 9500 (Unit #_)","7.85000","7.85","","","","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","922","SWM","{E752B7AD-74FA-4928-8092-D0C21D0EC415}"
"1389","148","20100415-PD-2","COND","In Situ_TROLL 9500 (Unit #_)","996.91000","996.91","","","uS/cm","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","923","SWM","{887F9FEA-28EA-41D2-9C1C-F93A0899D796}"
"1390","148","20100415-PD-2","Cl2","Hach_DR 890 (Unit #5)",".01000","0.01","","","mg/L","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","924","SWM","{B4E453FD-A972-441F-8CD3-C905FCD8428C}"
"1391","148","20100415-PD-2","TSS","Hach_DR 890 (Unit #5)","36.00000","36","","","mg/L","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","925","SWM","{42B0FF37-488A-44D3-986C-E50AFDB7FC5C}"
"1392","148","20100415-PD-2","TURB","Hach_DR 890 (Unit #5)","30.00000","30","","","NTU","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","926","SWM","{8A7DC77E-0D3A-4516-BD06-9E6202835923}"
"1393","148","20100415-PD-2","E.Coli","Quantitray","144.00000","144","","","MPN/100mls","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","927","SWM","{7ED5853B-937E-424F-9F21-66F81D077F87}"
"1394","148","20100415-PD-2","T.Coliform","Quantitray","11199.00000","11199","","","MPN/100mls","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","928","SWM","{476DBDF8-74F9-41A2-AB8B-129004BFAAB8}"
"1395","149","20100415-PD-3","Water Temp","In Situ_TROLL 9500 (Unit #_)","19.74000","19.74","","","C","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","929","SWM","{62356ABB-9658-4D07-BF71-F914DF47E768}"
"1396","149","20100415-PD-3","DO","In Situ_TROLL 9500 (Unit #_)","5.14000","5.14","","","mg/L","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","930","SWM","{95EED463-4785-4234-B2AD-CC1BEFE0A5EE}"
"1397","149","20100415-PD-3","pH","In Situ_TROLL 9500 (Unit #_)","7.68000","7.68","","","","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","931","SWM","{4473C1A8-F7D0-49AD-97F2-8EB7653354D8}"
"1398","149","20100415-PD-3","COND","In Situ_TROLL 9500 (Unit #_)","986.66000","986.66","","","uS/cm","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","932","SWM","{44A447D7-40E3-4A11-8B90-69E898E50460}"
"1399","149","20100415-PD-3","Cl2","Hach_DR 890 (Unit #5)",".09000","0.09","","","mg/L","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","933","SWM","{C9EE4B3A-6157-433F-91A0-B000E34DEAD2}"
"1400","149","20100415-PD-3","TSS","Hach_DR 890 (Unit #5)","104.00000","104","","","mg/L","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","934","SWM","{747BCDB2-2BFD-4CA9-9054-9DED12783FF9}"
"1401","149","20100415-PD-3","TURB","Hach_DR 890 (Unit #5)","91.00000","91","","","NTU","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","935","SWM","{AC97959A-8A08-43B4-8E56-8B291EB33283}"
"1402","149","20100415-PD-3","E.Coli","Quantitray","573.00000","573","","","MPN/100mls","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","936","SWM","{CB4CA272-12E0-4284-8838-6FD6B7678E23}"
"1403","149","20100415-PD-3","T.Coliform","Quantitray","19863.00000","19863","","","MPN/100mls","","","2010-04-15 00:00:00","pablo.davila","2010-04-16 00:00:00","937","SWM","{8987266A-BACA-4E9E-A81D-DC17B58D5A65}"
"1404","150","20100414-PD-1","Water Temp","In Situ_TROLL 9500 (Unit #_)","17.62000","17.62","","","C","","","2010-04-14 00:00:00","pablo.davila","2010-04-16 00:00:00","946","SWM","{7A625D32-22FE-4667-BEDD-7EF7C495B191}"
"1405","150","20100414-PD-1","DO","In Situ_TROLL 9500 (Unit #_)","7.86000","7.86","","","mg/L","","","2010-04-14 00:00:00","pablo.davila","2010-04-16 00:00:00","947","SWM","{BC364CBA-AA6B-4626-A443-484778589590}"
"1406","150","20100414-PD-1","pH","In Situ_TROLL 9500 (Unit #_)","8.27000","8.27","","","","","","2010-04-14 00:00:00","pablo.davila","2010-04-16 00:00:00","948","SWM","{427B5487-5C3E-48C2-BF26-9F8E761C3008}"
"1407","150","20100414-PD-1","COND","In Situ_TROLL 9500 (Unit #_)","446.64000","446.64","","","uS/cm","","","2010-04-14 00:00:00","pablo.davila","2010-04-16 00:00:00","949","SWM","{98D8BD6F-E5F3-433E-BECE-4996BA13E1DF}"
"1408","150","20100414-PD-1","Cl2","Hach_DR 890 (Unit #9)",".00000","0.00","","","mg/L","","","2010-04-14 00:00:00","pablo.davila","2010-04-16 00:00:00","950","SWM","{CAA1C89D-BE11-43FE-B2C9-63065003B9CF}"
"1409","150","20100414-PD-1","TSS","Hach_DR 890 (Unit #9)","45.00000","45","","","mg/L","","","2010-04-14 00:00:00","pablo.davila","2010-04-16 00:00:00","951","SWM","{3B79199B-EC46-4041-B739-54391BCE26A1}"
"1410","150","20100414-PD-1","TURB","Hach_DR 890 (Unit #9)","49.00000","49","","","NTU","","","2010-04-14 00:00:00","pablo.davila","2010-04-16 00:00:00","952","SWM","{B50C3711-AE8D-469E-9A2F-A5BF14459676}"
"1411","150","20100414-PD-1","E.Coli","Quantitray","20.00000","20","","","MPN/100mls","","","2010-04-14 00:00:00","pablo.davila","2010-04-16 00:00:00","953","SWM","{F698C72E-978A-4E19-8D57-2AF0CBC87150}"
"1412","150","20100414-PD-1","T.Coliform","Quantitray","1455.00000","1455","","","MPN/100mls","","","2010-04-14 00:00:00","pablo.davila","2010-04-16 00:00:00","954","SWM","{7D8C3ACD-10CC-4128-974C-BE2C751272D1}"
"1413","151","20100414-PD-2","Water Temp","In Situ_TROLL 9500 (Unit #_)","20.74000","20.74","","","C","","","2010-04-14 00:00:00","pablo.davila","2010-04-16 00:00:00","971","SWM","{51DAB9C4-7DBB-488D-9D66-6B81AC03CF9A}"
"1414","151","20100414-PD-2","DO","In Situ_TROLL 9500 (Unit #_)","7.04000","7.04","","","mg/L","","","2010-04-14 00:00:00","pablo.davila","2010-04-16 00:00:00","972","SWM","{0B9C5B99-6FFA-43CF-8A3A-5D7874464D00}"
"1415","151","20100414-PD-2","pH","In Situ_TROLL 9500 (Unit #_)","8.07000","8.07","","","","","","2010-04-14 00:00:00","pablo.davila","2010-04-16 00:00:00","973","SWM","{F506E912-C3B7-47A3-807B-3D4E94DBA913}"
"1416","151","20100414-PD-2","COND","In Situ_TROLL 9500 (Unit #_)","462.51000","462.51","","","uS/cm","","","2010-04-14 00:00:00","pablo.davila","2010-04-16 00:00:00","974","SWM","{5D384EFF-9999-4F7E-9A05-ACE7AE8700EC}"
"1417","151","20100414-PD-2","Cl2","Hach_DR 890 (Unit #9)",".02000","0.02","","","mg/L","","","2010-04-14 00:00:00","pablo.davila","2010-04-16 00:00:00","975","SWM","{C8591516-91BC-4309-97FD-F290D999149B}"
"1418","151","20100414-PD-2","TSS","Hach_DR 890 (Unit #9)","49.00000","49","","","mg/L","","","2010-04-14 00:00:00","pablo.davila","2010-04-16 00:00:00","976","SWM","{2BAF665F-37C5-4558-ABED-9AFC1DFFD7D3}"
"1419","151","20100414-PD-2","TURB","Hach_DR 890 (Unit #9)","53.00000","53","","","NTU","","","2010-04-14 00:00:00","pablo.davila","2010-04-16 00:00:00","977","SWM","{DA544EEC-C4BB-4676-863A-58F7054787E9}"
"1420","151","20100414-PD-2","E.Coli","Quantitray","20.00000","20","","","MPN/100mls","","","2010-04-14 00:00:00","pablo.davila","2010-04-16 00:00:00","978","SWM","{1939DE65-3146-40FD-BBD4-606BDE183336}"
"1421","151","20100414-PD-2","T.Coliform","Quantitray","3654.00000","3654","","","MPN/100mls","","","2010-04-14 00:00:00","pablo.davila","2010-04-16 00:00:00","979","SWM","{43BC7F62-2DDA-4542-8D2D-36F4395118E1}"
"1531","141","20100407-PD-1","Water Temp","In Situ_TROLL 9500 (Unit #4)","20.86000","20.86","","","C","","","2010-04-07 00:00:00","pablo.davila","2010-04-23 00:00:00","801","SWM","{4865CA7B-223F-4F5E-A1B3-F0E18F7DD6AD}"
"1532","141","20100407-PD-1","DO","In Situ_TROLL 9500 (Unit #4)","9.32000","9.32","","","mg/L","","","2010-04-07 00:00:00","pablo.davila","2010-04-23 00:00:00","802","SWM","{6BFB19F3-8E10-4BB4-81C5-B02A0F60EC92}"
"1533","141","20100407-PD-1","pH","In Situ_TROLL 9500 (Unit #4)","8.21000","8.21","","","","","","2010-04-07 00:00:00","pablo.davila","2010-04-23 00:00:00","803","SWM","{56D3F324-1F1E-40BD-A811-E155E17284C8}"
"1534","141","20100407-PD-1","COND","In Situ_TROLL 9500 (Unit #4)","341.10000","341.1","","","uS/cm","","","2010-04-07 00:00:00","pablo.davila","2010-04-23 00:00:00","804","SWM","{46AD2A45-7D76-44A8-B2CE-EBCC45F324E2}"
"1535","141","20100407-PD-1","Cl2","Hach_DR 890 (Unit #7)",".07000","0.07","","","mg/L","","","2010-04-07 00:00:00","pablo.davila","2010-04-23 00:00:00","805","SWM","{9A0DD64E-7753-4C70-8647-B7D317F11678}"
"1536","141","20100407-PD-1","TSS","Hach_DR 890 (Unit #7)","46.00000","46","","","mg/L","","","2010-04-07 00:00:00","pablo.davila","2010-04-23 00:00:00","806","SWM","{4B24C16D-DFBC-49BF-AF54-1155866D7628}"
"1537","141","20100407-PD-1","TURB","Hach_DR 890 (Unit #7)","46.00000","46","","","NTU","","","2010-04-07 00:00:00","pablo.davila","2010-04-23 00:00:00","807","SWM","{70FB3FA0-782A-42C1-84D5-4AD83C69B84F}"
"1538","141","20100407-PD-1","E.Coli","Quantitray","216.00000","216","","","MPN/100mls","","","2010-04-07 00:00:00","pablo.davila","2010-04-23 00:00:00","808","SWM","{4290A131-7199-4556-8F6C-F1539D6C0466}"
"1539","141","20100407-PD-1","T.Coliform","Quantitray","6488.00000","6488","","","MPN/100mls","","","2010-04-07 00:00:00","pablo.davila","2010-04-23 00:00:00","809","SWM","{2EEE17DE-7168-426A-A45F-262722B7B0FF}"
"1546","181","20100427-CN-1","Water Temp","In Situ_TROLL 9500 (Unit #2)","17.82000","17.82","","","C","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1241","SWM","{E00B06EC-2DB4-403E-B7D8-D2DC81E05590}"
"1547","181","20100427-CN-1","DO","In Situ_TROLL 9500 (Unit #2)","11.57000","11.57","","","mg/L","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1242","SWM","{DE86CC03-C126-4721-9E27-BA7063C90748}"
"1548","181","20100427-CN-1","pH","In Situ_TROLL 9500 (Unit #2)","8.19000","8.19","","","","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1243","SWM","{59F7D37B-2000-4D2D-AF0E-5C14704998FC}"
"1549","181","20100427-CN-1","COND","In Situ_TROLL 9500 (Unit #2)","694.10000","694.10","","","uS/cm","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1244","SWM","{21A3E3D0-FBEB-4A35-8A88-AB9D7A2FEDD0}"
"1550","181","20100427-CN-1","Cl2","Hach_ DR 890 (Unit #1)",".00000","0.00","","","mg/L","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1245","SWM","{180A0A77-1D76-4B7B-BDE4-940647E5F97E}"
"1551","181","20100427-CN-1","TSS","Hach_ DR 890 (Unit #1)","42.00000","42","","","mg/L","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1246","SWM","{C179BFFF-3E63-4596-BFED-204E7A74D18E}"
"1552","181","20100427-CN-1","TURB","Hach_ DR 890 (Unit #1)","40.00000","40","","","NTU","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1247","SWM","{F68AC267-4EB0-4BA5-8FA3-02157D7B2B04}"
"1553","181","20100427-CN-1","E.Coli","Quantitray","20.00000","20","","","MPN/100mls","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1248","SWM","{A09F0043-3957-4E97-A7C9-E6B60BAFD699}"
"1554","181","20100427-CN-1","T.Coliform","Quantitray","3076.00000","3076","","","MPN/100mls","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1249","SWM","{B56ADADA-2241-4580-B1DF-F21F6874BEA3}"
"1555","182","20100427-CN-2","Water Temp","In Situ_TROLL 9500 (Unit #2)","18.54000","18.54","","","C","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1258","SWM","{8B0D8A9C-109F-4F8B-B79B-A3E941CB0F8A}"
"1556","182","20100427-CN-2","DO","In Situ_TROLL 9500 (Unit #2)","5.94000","5.94","","","mg/L","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1259","SWM","{6031F773-853D-4B26-92C0-FA59ADBE76F5}"
"1557","182","20100427-CN-2","pH","In Situ_TROLL 9500 (Unit #2)","7.81000","7.81","","","","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1260","SWM","{9505AD5D-7284-4474-96E0-117A8DA51A90}"
"1558","182","20100427-CN-2","COND","In Situ_TROLL 9500 (Unit #2)","619.26000","619.26","","","uS/cm","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1261","SWM","{03BA91D8-788A-42B5-A6DC-8785C89F1D18}"
"1559","182","20100427-CN-2","Cl2","Hach_ DR 890 (Unit #1)",".10000","0.10","","","mg/L","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1262","SWM","{12B73F6A-EF64-4CAE-975B-9AFE756F544C}"
"1560","182","20100427-CN-2","TSS","Hach_ DR 890 (Unit #1)","22.00000","22","","","mg/L","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1263","SWM","{FF44C763-CAB0-44A7-B48F-785DC671469E}"
"1561","182","20100427-CN-2","TURB","Hach_ DR 890 (Unit #1)","25.00000","25","","","NTU","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1264","SWM","{17EBCFB3-028C-4571-85DC-84078AF226E6}"
"1562","182","20100427-CN-2","E.Coli","Quantitray","96.00000","96","","","MPN/100mls","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1265","SWM","{4C368280-5CA6-4BAD-9EE0-E4AE9D40CE3B}"
"1563","182","20100427-CN-2","T.Coliform","Quantitray","17329.00000","17329","","","MPN/100mls","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1266","SWM","{427737B0-B7E1-4AB4-8356-FF1BFC0180EC}"
"1564","183","20100427-CN-3","Water Temp","In Situ_TROLL 9500 (Unit #2)","19.82000","19.82","","","C","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1277","SWM","{E1152252-E603-4486-8607-860C15B5912C}"
"1565","183","20100427-CN-3","DO","In Situ_TROLL 9500 (Unit #2)","6.03000","6.03","","","mg/L","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1278","SWM","{FE777434-8FF6-44E8-97DF-F9BEE6E2E89D}"
"1566","183","20100427-CN-3","pH","In Situ_TROLL 9500 (Unit #2)","7.65000","7.65","","","","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1279","SWM","{92824AD6-4B76-421E-B431-F886DA9435D6}"
"1567","183","20100427-CN-3","COND","In Situ_TROLL 9500 (Unit #2)","530.90000","530.90","","","uS/cm","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1280","SWM","{9D85F846-CF00-4011-82CA-E05F7E03CD8A}"
"1568","183","20100427-CN-3","Cl2","Hach_ DR 890 (Unit #1)",".20000","0.20","","","mg/L","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1281","SWM","{A442C078-34EB-4B18-BC4F-1BF9AF8A5C86}"
"1569","183","20100427-CN-3","TSS","Hach_ DR 890 (Unit #1)","18.00000","18","","","mg/L","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1282","SWM","{C9EC9B27-4A67-4F4F-9C66-D643B271E9F2}"
"1570","183","20100427-CN-3","TURB","Hach_ DR 890 (Unit #1)","23.00000","23","","","NTU","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1283","SWM","{510C4CAB-F26C-4AF8-AC50-74BE1B2CE76F}"
"1571","183","20100427-CN-3","E.Coli","Quantitray","108.00000","108","","","MPN/100mls","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1284","SWM","{BE98516F-BD07-44F3-8FE8-A9E0D8E100D3}"
"1572","183","20100427-CN-3","T.Coliform","Quantitray","14136.00000","14136","","","MPN/100mls","","","2010-04-27 00:00:00","cathleen.nelson","2010-04-27 00:00:00","1285","SWM","{D69D054B-0D57-4E44-9672-74D6025D9A5C}"
"1581","161","20100422-PD-1","Water Temp","In Situ_TROLL 9500 (Unit #1)","19.35000","19.35","","","C","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1121","SWM","{16285EDE-DA62-4CCF-8E9B-5BD1CC3327CC}"
"1582","161","20100422-PD-1","DO","In Situ_TROLL 9500 (Unit #1)","6.73000","6.73","","","mg/L","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1122","SWM","{4542F358-E5A0-4B93-A279-C266D2E862C0}"
"1583","161","20100422-PD-1","pH","In Situ_TROLL 9500 (Unit #1)","7.87000","7.87","","","","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1123","SWM","{C6FD150A-8B71-4DEE-B8B5-C9FC0BE9C24E}"
"1584","161","20100422-PD-1","COND","In Situ_TROLL 9500 (Unit #1)","657.40000","657.40","","","uS/cm","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1124","SWM","{70984B05-45BD-4DAA-9EF5-38C0D3D7A11A}"
"1585","161","20100422-PD-1","Cl2","Hach_ DR 890 (Unit #9)","","0 limit","0 limit","","mg/L","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1125","SWM","{31433CD6-720E-4EC6-965A-F3ABAA8FEB80}"
"1586","161","20100422-PD-1","TSS","Hach_ DR 890 (Unit #9)","36.00000","36","","","mg/L","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1126","SWM","{D6030C13-9D74-443C-9D03-81E3F8E0E58E}"
"1587","161","20100422-PD-1","TURB","Hach_ DR 890 (Unit #9)","48.00000","48","","","NTU","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1127","SWM","{A106989F-832C-4122-9AA6-F079EC9A9411}"
"1588","161","20100422-PD-1","E.Coli","Quantitray","487.00000","487","","","MPN/100mls","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1128","SWM","{B382C535-D69E-4A99-BBBF-43CAA971242E}"
"1589","161","20100422-PD-1","T.Coliform","Quantitray","30760.00000","30760","","","MPN/100mls","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1129","SWM","{237F9B91-2187-4251-8E02-D2555170CD27}"
"1590","162","20100422-PD-2","Water Temp","In Situ_TROLL 9500 (Unit #1)","17.96000","17.96","","","C","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1138","SWM","{F88A4B3A-10F1-4147-A7CF-2C0B5EAC09F9}"
"1591","162","20100422-PD-2","DO","In Situ_TROLL 9500 (Unit #1)","7.10000","7.10","","","mg/L","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1139","SWM","{F91668CF-CDA7-4BA1-893A-BEA6C1EC6126}"
"1592","162","20100422-PD-2","pH","In Situ_TROLL 9500 (Unit #1)","7.85000","7.85","","","","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1140","SWM","{6F1C2628-CCC1-4CDE-AAD6-1DD87CBCD67D}"
"1593","162","20100422-PD-2","COND","In Situ_TROLL 9500 (Unit #1)","577.18000","577.18","","","uS/cm","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1141","SWM","{21EE65DE-0678-4577-B330-40157B625F38}"
"1594","162","20100422-PD-2","Cl2","Hach_ DR 890 (Unit #9)",".02000","0.02","","","mg/L","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1142","SWM","{F30792C2-84F5-4D25-ADD7-5B86BF01A0B8}"
"1595","162","20100422-PD-2","TSS","Hach_ DR 890 (Unit #9)","5.00000","5","","","mg/L","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1143","SWM","{0BA11138-74E8-4F2F-B5A9-DB185B010427}"
"1596","162","20100422-PD-2","TURB","Hach_ DR 890 (Unit #9)","3.00000","3","","","NTU","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1144","SWM","{6AB1B7CB-4966-473A-AE88-7A3F609573A2}"
"1597","162","20100422-PD-2","E.Coli","Quantitray","1076.00000","1076","","","MPN/100mls","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1145","SWM","{7CB399DE-1BB5-48BC-880C-6B5BBB56A653}"
"1598","162","20100422-PD-2","T.Coliform","Quantitray","41060.00000","41060","","","MPN/100mls","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1146","SWM","{ACD72520-CC90-4F13-BD50-2E7B2EFD28BD}"
"1599","163","20100422-PD-3","Water Temp","In Situ_TROLL 9500 (Unit #1)","20.29000","20.29","","","C","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1155","SWM","{CD5552D2-FAEC-482B-8D10-5E2BFF12A7B9}"
"1600","163","20100422-PD-3","DO","In Situ_TROLL 9500 (Unit #1)","8.66000","8.66","","","mg/L","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1156","SWM","{1C2132C7-106B-4470-AC1E-B2BDF7B3E201}"
"1601","163","20100422-PD-3","pH","In Situ_TROLL 9500 (Unit #1)","7.63000","7.63","","","","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1157","SWM","{8CF0E94C-286C-47E9-A275-E9D8CECCE204}"
"1602","163","20100422-PD-3","COND","In Situ_TROLL 9500 (Unit #1)","291.60000","291.60","","","uS/cm","","","2010-04-22 00:00:00","pablo.davila","2010-04-28 00:00:00","1158","SWM","{C795393F-5C9A-461C-A38E-B667CE6C14B6}"
